what,kind,bundleId,bundleVersion,description,time
java.specification.vendor,sysinfo,,,"Oracle Corporation",1421356415724
java.specification.version,sysinfo,,,"1.8",1421356415724
java.vendor,sysinfo,,,"Oracle Corporation",1421356415724
java.version,sysinfo,,,"1.8.0_25",1421356415724
java.vm.info,sysinfo,,,"mixed mode",1421356415724
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1421356415724
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1421356415724
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1421356415724
java.vm.specification.version,sysinfo,,,"1.8",1421356415724
java.vm.vendor,sysinfo,,,"Oracle Corporation",1421356415724
java.vm.version,sysinfo,,,"25.25-b02",1421356415724
